@Relation EEGDataTraining_74

@ATTRIBUTE AF3 NUMERIC
@ATTRIBUTE F7 NUMERIC
@ATTRIBUTE F3 NUMERIC
@ATTRIBUTE FC5 NUMERIC
@ATTRIBUTE T7 NUMERIC
@ATTRIBUTE P7 NUMERIC
@ATTRIBUTE O1 NUMERIC
@ATTRIBUTE O2 NUMERIC
@ATTRIBUTE P8 NUMERIC
@ATTRIBUTE T8 NUMERIC
@ATTRIBUTE FC6 NUMERIC
@ATTRIBUTE F4 NUMERIC
@ATTRIBUTE F8 NUMERIC
@ATTRIBUTE AF4 NUMERIC
@ATTRIBUTE Feature15 NUMERIC
@ATTRIBUTE Feature16 NUMERIC
@ATTRIBUTE Feature17 NUMERIC
@ATTRIBUTE Feature18 NUMERIC
@ATTRIBUTE Feature19 NUMERIC
@ATTRIBUTE Feature20 NUMERIC
@ATTRIBUTE Feature21 NUMERIC
@ATTRIBUTE Feature22 NUMERIC
@ATTRIBUTE Feature23 NUMERIC
@ATTRIBUTE Feature24 NUMERIC
@ATTRIBUTE Feature25 NUMERIC
@ATTRIBUTE Feature26 NUMERIC
@ATTRIBUTE Feature27 NUMERIC
@ATTRIBUTE Feature28 NUMERIC
@ATTRIBUTE Feature29 NUMERIC
@ATTRIBUTE Feature30 NUMERIC
@ATTRIBUTE Feature31 NUMERIC
@ATTRIBUTE Feature32 NUMERIC
@ATTRIBUTE Feature33 NUMERIC
@ATTRIBUTE Feature34 NUMERIC
@ATTRIBUTE Feature35 NUMERIC
@ATTRIBUTE Feature36 NUMERIC
@ATTRIBUTE Feature37 NUMERIC
@ATTRIBUTE Feature38 NUMERIC
@ATTRIBUTE Feature39 NUMERIC
@ATTRIBUTE Feature40 NUMERIC
@ATTRIBUTE Feature41 NUMERIC
@ATTRIBUTE Feature42 NUMERIC
@ATTRIBUTE Feature43 NUMERIC
@ATTRIBUTE Feature44 NUMERIC
@ATTRIBUTE Feature45 NUMERIC
@ATTRIBUTE Feature46 NUMERIC
@ATTRIBUTE Feature47 NUMERIC
@ATTRIBUTE Feature48 NUMERIC
@ATTRIBUTE Feature49 NUMERIC
@ATTRIBUTE Feature50 NUMERIC
@ATTRIBUTE Feature51 NUMERIC
@ATTRIBUTE Feature52 NUMERIC
@ATTRIBUTE Feature53 NUMERIC
@ATTRIBUTE Feature54 NUMERIC
@ATTRIBUTE Feature55 NUMERIC
@ATTRIBUTE Feature56 NUMERIC
@ATTRIBUTE Feature57 NUMERIC
@ATTRIBUTE Feature58 NUMERIC
@ATTRIBUTE Feature59 NUMERIC
@ATTRIBUTE Feature60 NUMERIC
@ATTRIBUTE Feature61 NUMERIC
@ATTRIBUTE Feature62 NUMERIC
@ATTRIBUTE Feature63 NUMERIC
@ATTRIBUTE Feature64 NUMERIC
@ATTRIBUTE Feature65 NUMERIC
@ATTRIBUTE Feature66 NUMERIC
@ATTRIBUTE Feature67 NUMERIC
@ATTRIBUTE Feature68 NUMERIC
@ATTRIBUTE Feature69 NUMERIC
@ATTRIBUTE Feature70 NUMERIC
@ATTRIBUTE Feature71 NUMERIC
@ATTRIBUTE Feature72 NUMERIC
@ATTRIBUTE Feature73 NUMERIC
@ATTRIBUTE Feature74 NUMERIC
@ATTRIBUTE eyeDetection {0,1}

@DATA
4281.03,4001.54,4261.03,4141.03,4336.41,4622.05,4047.69,4608.72,4199.49,4228.72,4199.49,4273.85,4627.69,4338.97,4053.78,4046.94,4063.85,4095.73,4021.22,4056.64,4003.43,3956.0,4081.82,4102.41,4062.53,4048.12,4108.45,4194.27,4109.31,3974.78,4036.77,4161.26,4085.94,4052.87,4030.04,4092.23,4112.79,3963.54,4005.16,4001.8,3983.33,4198.12,3986.37,4015.34,4196.51,4040.86,4182.02,4026.63,4140.42,3968.41,3975.31,4122.06,4169.36,4054.02,3967.96,4074.57,4066.0,3960.83,4100.78,4082.54,4021.3,4154.24,4052.63,4115.82,4104.32,3962.68,4175.23,3970.2,4053.08,4038.53,3975.11,4134.35,3958.28,4112.14,1
4357.44,3995.38,4289.74,4120.51,4352.31,4624.1,4089.23,4616.92,4206.15,4258.46,4223.59,4305.64,4627.18,4402.56,4051.98,4010.54,3999.48,4101.99,3980.1,4109.78,3973.66,4036.67,4110.08,4103.69,4111.66,4153.68,4103.62,4094.35,4134.75,4138.74,4063.58,4054.6,4161.34,4093.36,4138.82,3989.28,4147.21,3999.42,3970.97,4100.34,4137.37,3982.39,4078.15,4174.56,4073.62,4084.21,4144.73,4040.73,3962.14,3998.65,4169.06,4189.41,4181.78,3997.86,4065.51,4154.49,4186.69,4009.65,4149.62,4186.74,4192.41,4053.29,3981.73,4121.84,4097.24,3987.53,4174.28,4121.35,4137.48,4082.65,3958.92,4100.31,4007.53,4102.02,1
4314.36,4028.72,4266.15,4125.13,4355.9,4627.69,4109.74,4606.15,4210.77,4236.41,4206.67,4284.62,4623.08,4371.79,4071.44,4199.57,4131.32,4063.96,4163.79,4094.61,4149.83,4011.21,4030.68,4186.6,4035.81,4196.09,3957.17,4118.55,4154.63,4031.71,3951.22,4143.64,4064.56,3975.61,3980.3,3955.18,4031.59,4059.46,4068.47,4081.4,3989.16,3963.5,3985.16,3982.66,4193.48,4017.12,3955.29,4053.79,4029.47,4055.76,4159.12,4032.0,4154.24,4146.07,4015.19,4112.46,4050.87,4136.19,3963.4,4021.77,4167.06,3991.41,4056.65,4150.09,4148.88,4093.74,4049.51,4153.07,4140.51,3999.86,4087.19,3974.49,4000.27,4038.96,1
4303.59,4017.95,4251.28,4118.97,4349.74,4577.44,4089.23,4611.79,4204.1,4235.38,4207.18,4286.15,4603.59,4361.03,4059.25,4094.8,4050.22,4084.78,4143.54,4017.28,4000.76,3976.49,3970.45,3985.42,4029.18,4005.99,4176.01,4081.97,4026.89,4178.2,4180.29,4049.94,4046.92,3989.65,4169.56,4108.65,4144.05,4089.35,3990.52,4190.96,4186.15,4023.46,4125.44,4042.0,4052.45,4120.47,4119.47,4099.49,4010.68,3960.32,4012.26,4102.08,4103.1,4105.33,4021.45,4194.38,4081.11,3990.24,3959.89,3997.11,4079.09,3992.3,4097.18,4138.38,4085.92,4080.94,4194.68,3975.43,4013.71,4149.71,4060.82,4113.97,4059.78,4054.11,0
4310.77,3994.87,4270.77,4099.49,4336.41,4633.85,4090.26,4638.97,4237.95,4277.95,4234.36,4309.23,4627.69,4388.72,4079.25,3998.97,4167.1,4118.32,4069.35,4198.92,4157.28,3954.05,4098.74,3963.66,4105.0,4070.34,4118.88,4045.91,4014.42,4074.18,4034.91,3968.28,4114.36,4003.51,4191.24,4042.54,3988.42,4121.85,4182.22,4156.9,4008.7,3986.97,4051.0,3997.14,4016.27,4191.24,4156.52,4196.76,4157.65,4136.7,4085.32,4153.01,4196.86,4172.01,3998.91,4108.28,4099.64,4131.82,4118.07,4149.95,4164.0,4149.61,4177.1,4191.3,4180.51,3995.88,4184.74,3987.12,4111.17,4059.79,4002.73,4071.51,4073.92,4172.54,0
4296.41,3990.26,4258.46,4091.28,4345.64,4623.08,4073.85,4607.69,4204.62,4240,4204.62,4277.44,4606.15,4363.59,4001.25,4156.42,4152.18,4198.41,4045.42,4147.49,3981.43,4161.84,4147.44,4105.72,4089.74,4066.23,4120.75,4005.86,4041.9,3981.26,4109.87,4060.33,4111.01,4035.03,4033.56,4086.59,4044.84,3991.94,4162.27,4189.52,4013.9,4035.4,4108.49,4161.69,4071.52,4083.54,4115.27,3962.63,3952.26,4142.71,3987.88,4078.91,3970.34,4123.53,4052.37,4025.13,4183.89,3954.78,3991.87,4109.35,4051.02,4089.68,4080.18,3974.81,4127.35,4084.3,4141.79,4166.11,4188.86,4096.12,4189.81,4182.91,4158.21,3996.54,0
4347.18,3992.82,4287.18,4137.44,4354.87,4632.31,4084.62,4621.03,4211.79,4257.95,4210.77,4292.31,4624.62,4398.97,3967.7,4113.84,4110.38,4024.58,4012.52,4049.62,3963.18,4102.37,4139.69,4070.91,4002.15,4044.63,4148.2,4185.38,3986.51,4194.24,4145.56,3988.93,4122.02,4038.99,4067.81,4044.9,4164.63,4133.61,4017.48,4132.71,4020.09,4120.22,4193.01,4143.38,4025.93,4182.49,4024.42,4182.53,4024.34,4191.73,4093.88,4117.43,4037.6,4014.66,3975.23,4189.59,4017.08,4092.53,3970.76,3981.59,4053.8,4072.04,4106.13,4134.31,4001.44,4131.1,3955.47,4116.02,4079.51,4084.53,4130.6,4013.56,4124.92,4131.78,1
4318.97,4022.56,4253.85,4127.18,4346.67,4632.31,4080.51,4609.23,4207.69,4255.38,4211.79,4291.79,4612.31,4388.21,4186.69,4180.27,4035.95,4065.94,4023.64,4165.26,4142.29,4118.87,3974.44,3961.23,4073.96,3995.01,4063.15,4127.71,4007.58,4067.3,3964.82,4028.06,3996.52,4192.99,3960.83,3956.01,4024.43,4060.04,4008.18,4131.18,4129.51,4144.49,4135.37,4198.75,4118.79,4060.76,4180.88,4155.68,4184.37,4023.71,4065.92,4011.58,4061.07,3975.69,4197.25,4055.54,3951.53,3980.91,3991.41,4034.86,3975.23,4052.46,3982.16,4026.48,3990.63,4100.09,4062.3,4084.33,4082.77,4015.28,4006.85,4105.13,4073.51,3995.79,0
4273.33,4003.59,4249.74,4093.33,4342.56,4613.33,4055.9,4590.26,4182.05,4219.49,4191.28,4270.77,4613.85,4329.74,4159.18,4103.95,4023.0,4112.5,4184.98,3963.24,4136.11,4048.97,4053.18,4144.75,4131.48,4094.43,4168.64,4087.37,4035.17,3984.36,3987.84,3992.21,4196.26,4137.33,4051.74,4091.38,4000.61,4068.81,3990.58,4093.81,4138.65,4026.48,4004.93,4185.1,4196.06,4144.17,4074.82,4091.84,4139.02,3996.42,4167.81,4196.19,4019.86,4170.78,4061.47,3994.52,4015.68,4196.54,4044.77,4016.85,4177.35,4094.04,4045.46,4008.0,4113.81,4157.17,4046.21,4061.7,4043.79,4011.5,4176.14,4038.53,4147.1,4170.14,1
4388.21,4008.21,4264.1,4126.67,4359.49,4614.36,4077.44,4594.36,4188.21,4246.67,4228.72,4296.41,4654.87,4450.77,3977.39,4073.76,4065.75,4049.81,3981.02,4189.7,3995.48,4183.14,4157.83,4057.65,4087.99,3996.71,4136.42,4118.31,4010.84,4020.3,3988.9,4043.24,3952.35,4009.28,3953.76,4140.5,4178.92,4065.17,4102.55,4108.08,4044.53,4123.37,4082.49,4172.1,3979.45,4195.14,4073.34,3977.38,4054.65,4071.24,4113.79,4133.08,4047.93,4098.01,4145.75,4198.95,4098.33,3983.76,3962.89,4044.22,4041.94,4151.04,4185.64,4177.47,4159.12,4092.34,4131.92,4007.88,3967.16,4121.72,4050.71,4014.47,4041.69,4196.0,1
4307.18,4021.03,4264.62,4112.82,4343.59,4623.59,4106.67,4623.59,4220,4238.97,4212.82,4295.9,4624.62,4368.21,4001.87,4114.7,4014.34,4017.96,3988.27,4145.48,4072.93,4177.89,3952.48,4042.83,4066.76,4081.23,4197.02,4196.36,4135.84,4113.05,4130.51,4092.63,4177.69,3961.68,4099.29,4173.55,4048.11,4113.22,4196.18,4105.19,3961.48,4091.48,4138.03,4159.98,4032.18,4013.77,4109.56,4122.04,4030.49,4039.03,4102.63,4186.97,4011.19,4164.85,3959.22,3956.03,4003.82,4011.24,3956.73,3984.6,4122.27,4055.16,4164.39,4173.56,4035.55,4132.19,4137.1,4095.57,3976.7,4035.34,4046.13,4037.48,4091.16,4043.53,1
4272.31,3999.49,4252.82,4106.67,4336.92,4618.46,4075.38,4608.72,4192.31,4213.33,4193.85,4268.72,4580,4323.08,4148.31,4062.87,4118.74,3996.45,4032.47,3997.25,4088.25,4086.84,4003.68,4197.72,3998.01,4000.37,4021.16,4075.23,4178.69,4059.9,4159.37,4073.8,4180.18,4135.74,4125.91,4147.88,4096.66,4071.68,4050.03,4110.79,4070.45,4127.84,4002.87,4116.58,4045.08,4178.77,4043.79,4030.73,4018.14,4106.53,4145.95,4066.53,4187.59,4182.61,4190.39,4096.03,4013.36,4151.15,4018.39,4158.85,3996.17,4084.81,4002.07,4128.16,4147.16,4183.75,3997.52,4112.83,4086.81,4194.76,4171.59,3977.24,3989.51,3999.2,0
4291.79,3977.95,4261.03,4108.72,4322.56,4627.69,4084.62,4629.23,4221.54,4247.69,4212.31,4286.67,4597.95,4362.05,3980.96,4134.45,4027.3,4145.32,3950.62,4048.42,4092.15,4030.75,4181.31,4077.23,4025.66,4170.51,3990.33,4057.92,4145.96,4037.74,4015.91,4067.26,4002.96,4114.19,3953.37,4008.22,4126.77,4098.11,3967.76,3954.5,4133.09,4057.67,4074.58,4062.35,3993.25,4063.06,4114.08,3976.96,4032.34,4064.96,4178.82,3981.93,4120.67,4043.22,4150.5,4033.44,4004.28,4161.1,4154.84,4108.66,4186.25,4178.26,4138.25,4043.72,3990.64,3974.67,4010.82,4164.37,4068.35,3952.18,3989.0,4059.34,4025.28,4022.11,0
4267.18,3968.21,4244.62,4089.74,4330.77,4612.82,4063.08,4595.38,4184.62,4216.92,4196.92,4262.56,4600.51,4348.72,4150.97,4060.99,4171.63,4097.31,4055.24,4057.21,4112.43,4025.51,4120.02,4129.92,4041.71,4175.37,4036.72,3982.33,4153.48,3970.93,4007.15,4106.21,4103.72,4198.13,4074.31,4107.06,4075.15,3991.81,4177.23,4136.46,3959.8,4196.56,4076.07,4197.65,4150.42,3958.6,3998.87,3982.34,3950.97,4065.75,3977.97,4137.19,4067.65,4185.48,4016.88,4015.62,4143.06,4065.86,4074.78,4180.14,4084.23,3975.25,4093.35,4000.12,4174.93,4176.19,3953.97,4081.3,4022.15,3966.58,4115.67,4023.45,4043.44,3975.01,1
4317.44,4021.54,4282.56,4111.28,4349.23,4632.31,4090.77,4635.9,4222.05,4252.31,4230.77,4302.56,4623.59,4392.31,3959.81,4038.58,4085.39,4037.25,3967.65,4034.98,3997.06,4054.27,3967.3,3999.66,4041.18,4087.16,4005.01,4104.56,4028.08,4165.58,4162.31,4171.56,4018.69,3982.38,4180.61,4089.34,4079.9,4030.96,4108.7,4013.54,4035.77,4001.74,4098.55,4073.85,3962.71,4064.71,4051.98,3954.91,4191.99,3957.4,4149.63,3995.86,4014.17,4110.87,4078.32,4191.02,4023.46,4143.22,3976.41,4033.79,4062.8,4111.17,4029.8,3965.21,4186.92,4086.05,4087.58,3954.08,4135.48,4154.18,4167.66,4065.48,4164.39,4074.06,0
4280.51,3967.18,4265.13,4106.67,4321.54,4599.49,4044.62,4582.56,4170.77,4198.97,4178.97,4273.85,4599.49,4334.36,4191.66,4009.44,4017.73,3989.99,3986.44,3962.04,4135.57,4009.78,4122.93,4097.47,3996.21,4196.86,4017.24,4106.97,4173.51,4054.07,4029.44,4121.58,3995.87,3984.41,4123.82,4129.39,4000.47,3960.48,4176.56,4017.83,3991.17,4082.97,3953.68,4102.71,4146.51,4180.0,4197.53,4195.73,3963.37,4033.98,4019.16,3986.65,3972.02,4127.54,4074.94,4004.46,4022.26,4134.42,4172.78,4017.25,4024.3,4030.02,4111.9,4192.07,4167.59,4042.57,4161.95,4023.67,4197.21,4092.21,4187.83,3958.58,3972.37,4007.83,1
4280,3988.72,4257.95,4108.21,4322.05,4612.31,4053.85,4626.15,4202.56,4242.56,4196.41,4276.41,4593.85,4353.85,3997.91,3991.16,4169.82,4148.54,4185.33,3952.29,4120.17,4035.29,4185.19,3986.72,4184.26,4031.19,3990.72,4146.58,4159.49,4104.01,4105.15,4019.53,4121.72,4076.96,3969.92,4043.83,4143.72,4119.66,4162.04,4095.32,4017.16,4067.66,4177.56,4042.96,3961.23,3999.41,3992.9,4070.49,4164.23,4114.33,4157.35,4171.1,3992.12,3963.83,4196.34,4040.94,3961.46,4190.22,4039.81,4096.15,3971.02,4054.79,3992.09,4020.19,4150.99,3962.65,4172.79,3972.34,4063.88,3998.72,4095.15,4001.18,4071.08,4076.42,0
4324.1,4015.9,4268.72,4121.54,4317.44,4617.95,4067.18,4616.41,4202.56,4236.92,4209.23,4287.18,4617.95,4381.03,4095.62,4013.75,4132.22,4025.11,4014.29,3980.08,3996.31,4116.81,3975.06,4192.0,4079.53,4154.8,4087.98,4109.69,3974.13,4119.75,4171.78,3994.57,4064.38,4103.21,4136.81,4193.37,4103.22,4048.77,4178.09,4032.84,3965.36,4173.05,4085.62,3992.96,4062.06,4063.6,4105.16,4044.36,3997.87,3982.36,4150.28,4083.77,4114.93,4032.57,4147.19,4060.61,4190.55,3966.86,3960.03,3962.35,4096.35,4059.12,4023.69,4088.44,4063.8,4191.47,4050.59,4038.41,4039.89,4160.95,4099.36,4104.37,4160.66,4093.06,0
4276.92,3983.59,4260,4119.49,4348.21,4625.13,4072.82,4628.21,4209.74,4232.31,4211.28,4281.03,4606.67,4341.54,4166.4,4104.23,3952.7,4098.74,4156.8,4045.84,4136.58,4176.79,3985.6,4096.09,4025.06,4004.34,4173.35,4036.48,3995.6,3996.12,4012.5,4042.81,4128.99,4153.24,4156.26,3987.35,4112.73,4037.34,4148.37,4148.95,3954.94,3983.78,4120.92,4128.99,4020.61,4143.17,4167.93,3988.38,3956.68,4114.55,4147.89,4005.47,4155.9,4106.49,4127.45,4161.0,4101.18,3980.09,4008.36,4129.49,4107.9,3992.06,4015.2,4073.78,4152.58,4182.33,4015.72,4189.32,4016.23,3975.48,3980.33,4099.7,4093.05,4088.02,0
4341.03,4018.97,4264.62,4137.44,4322.05,4594.36,4070.26,4586.15,4176.41,4205.13,4186.15,4281.54,4603.08,4393.33,3970.55,4006.09,3951.25,4151.22,3976.96,4027.51,3994.26,4116.77,4189.45,3996.86,3952.76,4027.47,3990.88,4173.05,4178.37,4016.85,4040.34,4079.6,4041.41,3953.23,4161.77,4196.37,4034.17,4090.93,3969.98,4144.96,4002.1,3986.07,4149.36,4026.78,4098.02,4059.5,4189.14,4175.95,4124.21,4064.39,4146.1,4024.01,4198.77,4111.17,3968.67,4032.07,3968.02,4060.89,4116.66,3953.87,4100.69,4112.81,4169.17,4187.94,4112.8,4015.57,4037.58,4031.83,4071.65,4004.15,4114.4,4199.0,3956.8,4155.46,1
4280,4018.97,4264.62,4111.28,4336.92,4608.72,4042.05,4594.36,4183.59,4218.97,4192.82,4272.31,4620,4345.13,4027.34,4031.76,4184.83,4115.74,3963.92,4124.53,3950.15,3994.35,4160.65,3971.76,4081.04,4016.23,4145.52,4149.05,3995.87,4015.15,4117.83,4153.21,4104.39,4198.11,4091.34,3979.62,4034.9,4182.71,4005.18,4181.74,4065.0,4044.2,4064.39,4059.25,4030.96,4146.97,4114.17,4154.94,4064.49,4108.59,3998.87,4180.95,4194.42,3957.68,4127.06,4170.32,4077.19,4076.2,4008.3,4002.25,4019.98,4192.74,4154.36,4054.72,4095.27,4064.4,4014.02,4157.69,4177.23,4173.95,3999.7,4060.19,4031.3,4161.76,1
4270.26,3975.9,4248.21,4097.95,4336.41,4614.87,4070.26,4624.62,4198.97,4224.1,4195.38,4267.69,4586.15,4331.28,4034.21,4119.19,3977.96,3991.5,4195.56,4004.85,4142.67,3971.23,4109.83,4168.87,3979.37,3960.29,4128.5,4091.85,4088.14,4180.43,3961.15,4129.64,4091.46,4000.93,3986.34,4057.51,4045.52,4173.94,3971.48,4102.52,3956.59,4017.06,4040.92,4030.72,4086.77,3962.58,4073.48,4011.81,3952.19,3955.6,4170.81,4016.35,4166.44,4118.7,4031.6,4058.46,3953.95,4195.45,3980.21,3972.03,4133.49,4022.04,3997.29,4187.26,4041.93,4169.83,4052.84,4193.74,4047.53,3994.96,4017.99,4189.33,4140.94,3950.78,0
4274.87,3995.38,4238.97,4100.51,4335.9,4622.56,4105.64,4606.67,4212.82,4223.08,4191.79,4269.74,4565.64,4317.95,3977.94,4064.4,4188.13,3970.64,4072.52,4110.37,4144.54,4158.2,4166.26,3961.2,4183.73,4128.65,4099.54,4112.71,4163.68,4081.36,4113.96,4174.49,4142.75,4178.55,4134.44,4185.74,4057.08,4133.72,3959.95,4135.77,4172.81,4160.69,4167.58,4139.99,4152.96,4144.86,4071.36,4019.05,4012.26,4005.73,4169.86,4034.14,4051.23,4035.3,4097.21,4154.76,4056.33,4086.14,3959.52,4004.88,4168.96,4080.89,4113.02,3993.77,4164.31,4093.29,4176.55,3958.82,4024.41,4158.71,3959.83,3954.71,3964.19,3965.42,0
4362.56,4052.82,4272.82,4148.72,4337.44,4616.92,4079.49,4614.87,4203.59,4229.23,4220.51,4289.74,4626.67,4399.49,3962.9,4160.86,4005.51,4083.76,4015.92,3962.71,4098.74,4128.24,4062.89,4104.16,3975.05,4081.4,4130.1,4011.9,4105.98,4117.72,4119.62,4039.44,4024.95,4107.96,4087.44,4014.62,4042.76,4157.75,4097.56,4132.74,4149.99,4147.94,4112.7,4120.31,4175.6,3954.22,4141.44,3990.43,4002.18,4193.66,4181.82,4019.53,4050.73,4120.33,4120.76,4012.83,4074.63,4003.5,4107.99,4182.68,4028.7,3990.49,3977.89,3998.01,4108.48,4199.54,4161.09,4011.64,3950.29,3990.82,4097.68,4139.3,4161.2,4081.66,0
4328.21,4022.05,4265.13,4125.64,4332.31,4612.82,4075.9,4604.1,4196.92,4222.56,4164.1,4288.72,4615.38,4381.03,4111.16,4135.36,4083.08,4083.42,3964.89,4093.49,4186.77,4069.09,4127.52,4140.72,4104.15,4015.49,4000.0,4029.55,3954.82,3980.88,4132.04,4022.75,4185.83,4161.95,4180.85,4187.58,4118.7,4159.89,4175.09,4152.33,3992.01,4080.39,4008.5,4161.29,4116.2,4159.91,3977.81,4151.94,3971.11,3972.27,3988.38,4117.69,4045.5,4036.58,3997.05,3953.25,4157.73,4056.79,3982.53,4163.45,4006.76,3991.53,4024.32,4114.99,4141.75,4113.89,4050.79,4071.28,4071.34,4078.82,4111.25,4096.87,4184.23,4048.08,0
4254.87,3987.18,4234.36,4096.92,4338.46,4603.08,4065.13,4591.28,4177.44,4208.72,4174.87,4254.87,4590.77,4328.72,4151.13,4147.95,3991.44,4050.81,4085.09,4000.35,4024.69,4130.42,4087.63,4056.53,4163.95,4021.83,4168.77,4091.65,4057.14,4048.17,4080.9,4190.04,4192.58,4103.73,4116.23,4065.26,4002.12,4153.56,3966.05,3958.07,4117.11,3956.15,4076.5,3986.95,4169.35,3952.87,3953.82,4025.02,4120.75,4100.86,4071.41,4125.45,3979.58,4056.29,4180.56,4192.84,3996.36,4148.8,4153.08,4122.94,4157.0,4022.62,4085.54,4122.22,3984.95,4106.29,4058.63,3967.45,4064.66,4146.65,4027.31,3977.57,4066.1,3961.67,1
4259.49,4000.51,4249.23,4118.46,4342.05,4631.28,4105.64,4620,4201.54,4217.95,4186.15,4264.62,4555.38,4333.33,4121.39,4008.76,4173.8,4176.69,4003.69,3962.27,4120.72,4151.38,4086.55,4040.46,4081.22,4009.94,4066.6,4059.7,4006.24,4108.64,3991.96,4166.49,4130.16,3961.47,3950.65,4040.15,4173.56,4139.07,4020.62,4044.98,4154.68,3992.43,4170.78,4187.85,4185.18,3993.15,4158.55,4165.72,4156.65,3989.04,4009.46,4069.67,4171.85,4185.1,4014.01,4194.67,4041.48,4149.62,4066.92,4092.41,4023.85,4190.46,4043.77,4099.52,4069.67,4050.25,4013.97,4079.43,4170.2,4108.42,4010.72,4060.4,3999.61,4076.23,1
4280.51,4008.72,4246.15,4117.95,4324.62,4602.56,4032.31,4613.85,4202.56,4229.23,4196.92,4260,4609.74,4337.95,4125.83,3963.93,4014.22,4106.03,4065.84,4172.98,4119.88,4163.24,4008.03,4096.55,4066.57,4026.74,4140.56,4026.17,4033.56,4048.31,4072.82,4149.68,4193.06,4169.97,4179.52,3972.54,3957.31,4111.6,4149.4,3971.12,4002.19,4018.87,4118.64,4153.75,4115.9,3992.58,4114.64,3960.65,4199.36,4053.33,3996.16,4086.48,4122.32,4050.93,4150.27,4082.2,3967.37,3980.08,4112.92,3987.87,4121.91,4062.1,4024.06,4125.81,4051.22,3966.68,4057.64,4160.68,4098.05,4079.51,4112.86,3961.47,4121.91,3952.9,1
4326.15,3972.82,4265.13,4094.87,4332.31,4621.54,4105.13,4641.54,4226.15,4234.36,4233.85,4309.74,4645.13,4389.23,4061.72,3992.36,3969.2,4088.29,4066.73,4179.86,4172.14,4028.8,4042.8,4174.74,3953.99,4144.63,3991.12,4173.89,4163.75,4161.04,3969.29,4163.03,4159.28,4191.1,4020.13,4108.94,4144.32,4014.34,4055.13,4106.97,3979.98,3981.01,4140.25,4038.69,4067.2,4027.32,4026.62,4149.66,3996.37,4038.61,3965.02,4046.05,4119.54,3976.7,4075.95,4023.73,4130.69,4099.57,4142.44,3993.83,3951.69,4134.66,4092.34,4023.56,3997.91,4064.52,4168.7,4000.24,4029.78,3956.86,4044.98,3964.4,4100.5,4105.76,1
4342.56,4023.08,4271.28,4137.95,4317.95,4592.31,4067.69,4590.77,4177.44,4207.69,4187.18,4282.05,4598.97,4394.87,4134.65,4164.17,4167.52,4104.0,4093.74,4174.28,4073.98,3980.48,4081.17,4065.03,3997.48,4065.65,4090.75,4088.97,4070.35,4129.93,3962.47,4082.98,4067.13,4000.72,4162.29,4065.06,4171.6,4031.26,4061.53,4084.71,3990.17,4075.11,4186.29,4095.96,4168.66,4157.69,4195.59,4027.36,4140.92,4116.8,4060.82,4169.11,4140.46,4078.35,3953.33,4108.87,4107.09,4139.26,4060.23,4007.65,4060.39,4047.5,3963.74,3960.2,4024.48,3988.78,4168.99,4059.31,4145.26,4032.95,4000.9,3998.62,4129.89,4029.78,1
4300.51,4021.54,4266.67,4124.1,4335.9,4613.33,4073.33,4604.62,4206.15,4247.18,4190.26,4278.97,4607.69,4366.67,4048.89,3966.34,4079.02,3976.21,4060.28,3973.75,4189.65,4091.33,4107.17,3998.41,4197.88,4041.59,4179.09,3997.08,4129.62,4047.53,3975.59,4196.09,4163.56,4069.05,3973.51,4054.6,4003.8,4001.99,4095.37,4038.99,4181.07,4139.81,3994.41,4107.58,4081.3,4085.99,4183.05,4196.15,4076.52,4197.76,4157.24,4082.8,4197.61,4093.62,4039.2,4123.48,3978.29,3957.85,4030.57,4091.75,3978.75,4028.88,4192.4,3954.33,4193.0,4161.61,4159.3,3955.24,3966.02,4130.02,4086.97,3975.95,4153.93,4001.54,0
4285.13,3988.72,4262.05,4109.23,4319.49,4622.56,4071.28,4609.74,4197.44,4242.56,4208.72,4287.18,4623.08,4360,4087.41,4145.91,3997.33,4191.45,3990.85,3988.42,4019.52,4038.15,3999.64,4066.49,4144.2,4086.47,4046.73,4001.03,4047.92,4043.99,4018.72,4040.59,4125.7,3955.89,4035.04,3969.11,4042.89,3994.02,4166.79,3988.94,4105.09,4016.75,4080.78,4026.54,4046.98,3968.31,4066.05,4163.7,4013.47,4150.3,4059.07,4075.36,4073.36,4196.35,4186.29,4093.48,3999.32,4106.77,4084.54,4196.37,4068.86,4198.97,4005.52,4126.62,4126.46,4126.18,4014.32,4187.47,4087.57,4067.31,4011.37,4101.54,4167.11,4113.73,0
4284.1,4018.97,4265.64,4122.56,4339.49,4614.87,4038.46,4596.41,4185.64,4220,4198.46,4277.95,4619.49,4352.31,4046.83,4137.24,4086.38,4181.69,4113.32,3961.72,3960.36,4109.63,3960.58,4040.11,4162.98,4006.66,4187.24,4098.77,4167.3,4054.97,4095.31,4136.26,4145.28,4061.41,4054.83,4190.05,4080.63,4120.27,4086.38,4096.34,4144.92,4138.28,4105.16,4074.3,4081.66,3981.39,3954.54,4091.81,4050.88,4136.02,4048.23,4036.31,4135.87,4071.7,4029.96,4152.06,4150.1,3990.99,4080.81,3998.11,4116.03,4072.75,4081.45,4050.06,4051.25,4117.59,4066.21,4062.98,4134.0,4143.13,4074.37,4176.63,4187.91,4033.89,1
